#436158
0		15312.6		854.361		1.145		2.66667	
16		18448.4		854.376		1.157		2.66667	
17		9553.87		854.867		1.122		2.66667	
16		17823		855.119		1.634		2.66667	
19		16193.6		855.29		1.063		2.66667	
7		13990.2		855.438		3.032		2.66667	
15		13141.9		855.485		2.021		2.66667	
20		16694.9		855.745		2.137		2.66667	
14		15172.1		855.814		2.538		2.66667	
9		15334.8		856.427		1.28		2.66667	
13		10999.5		856.427		1.102		2.66667	
18		18294.8		856.513		1.489		2.66667	
13		15094.6		856.961		1.311		2.66667	
14		16450		856.963		2.172		2.66667	
15		18332.3		856.981		1.184		2.66667	
15		16271.3		857.186		1.7		2.66667	
4		8970.35		857.219		1.955		2	
18		16193.5		857.351		1.094		2.66667	
16		13717.5		857.499		1.643		2.66667	
15		18489.6		857.625		5.871		2.66667	
9		15336.2		857.784		1.868		2.66667	
19		19825.5		857.868		1.181		2.66667	
15		19095.8		857.928		1.817		2.66667	
14		15975.7		857.94		1.09		2.66667	
16		17079		858.401		1.239		2.66667	
14		16457.2		858.808		1.962		2.66667	
19		15201.8		859.101		2.005		2.66667	
20		19528.3		859.185		1.39		2.66667	
17		18885.6		859.277		1.097		2.66667	
20		18344.9		859.525		1.132		2.66667	
20		12310.3		859.526		1.823		2.66667	
11		15565.6		859.821		1.449		2.66667	
11		15477.3		860.31		1.433		2.66667	
19		15212.3		860.58		1.208		2.66667	
17		19040.5		860.646		1.217		2.66667	
4		8788.51		860.689		2.611		2	
19		20721.8		860.728		1.952		2.66667	
18		11369.6		860.801		1.057		2.66667	
19		20265.3		860.816		1.676		2.66667	
17		18523.7		860.831		1.086		2.66667	
16		17206.6		860.925		6.833		2.66667	
16		16601.3		860.949		1.907		2.66667	
19		19569.9		861.246		1.071		2.66667	
15		18336.7		861.423		2.044		2.66667	
16		17290.8		861.435		1.535		2.66667	
19		19423.9		861.471		1.106		2.66667	
16		16004.2		861.635		1.126		2.66667	
16		15209.4		861.647		2.058		2.66667	
14		17093.5		862.199		1.41		2.66667	
1		14936.8		862.293		3.284		2.66667	
16		18379		862.33		1.283		2.66667	
20		17056.1		862.459		1.287		2.66667	
15		16123.6		862.511		1.784		2.66667	
2		15301.9		862.599		1.746		2.66667	
17		17575.8		862.627		1.488		2.66667	
20		19717.8		862.635		1.274		2.66667	
17		14220		862.793		1.094		2.66667	
